Input List,Area AVG,RG AVG,RDF Peak
"[(1, 'E3'), (2, 'S9'), (3, 'E3'), (4, 'E3'), (5, 'E6'), (6, 'E0'), (7, 'S4'), (8, 'E2'), (9, 'E6'), (10, 'E2'), (11, 'S0'), (12, 'E4'), (13, 'S8'), (14, 'E3'), (15, 'E4'), (16, 'E7'), (17, 'E1'), (18, 'S6'), (19, 'E5'), (20, 'E8')]",13919.3,17.9,1.68
"[(1, 'S8'), (2, 'S6'), (3, 'E7'), (4, 'S6'), (5, 'S9'), (6, 'S2'), (7, 'E5'), (8, 'S0'), (9, 'S5'), (10, 'S5'), (11, 'S5'), (12, 'E8'), (13, 'E1'), (14, 'E5'), (15, 'E5'), (16, 'S4'), (17, 'E6'), (18, 'S3'), (19, 'E5'), (20, 'E2')]",15954.77,19.65,1.66
"[(1, 'S3'), (2, 'E7'), (3, 'E2'), (4, 'S6'), (5, 'S2'), (6, 'E9'), (7, 'S7'), (8, 'E6'), (9, 'E7'), (10, 'E8'), (11, 'S9'), (12, 'S7'), (13, 'S0'), (14, 'E7')]",13683.52,17.12,1.93
"[(1, 'S1'), (2, 'E5'), (3, 'S3'), (4, 'E0'), (5, 'E7'), (6, 'S8'), (7, 'S1'), (8, 'S3'), (9, 'S9'), (10, 'E9'), (11, 'E5'), (12, 'E4')]",10076.85,16.03,1.9
"[(1, 'S4'), (2, 'S5'), (3, 'S9'), (4, 'E9'), (5, 'S6'), (6, 'E7'), (7, 'S6'), (8, 'S1'), (9, 'E4'), (10, 'E4'), (11, 'S5'), (12, 'S4'), (13, 'E3'), (14, 'S5')]",14807.97,17.66,1.74
"[(1, 'S7'), (2, 'E0'), (3, 'E2'), (4, 'S3'), (5, 'S4'), (6, 'E2'), (7, 'E7'), (8, 'E3'), (9, 'S0'), (10, 'S4'), (11, 'S3'), (12, 'S6')]",9442.6,16.46,1.86
"[(1, 'E8'), (2, 'E4'), (3, 'S5'), (4, 'E3'), (5, 'S6'), (6, 'E7'), (7, 'S6'), (8, 'S5'), (9, 'E2'), (10, 'E6'), (11, 'E6'), (12, 'S7'), (13, 'E2')]",12744.3,16.66,1.89
"[(1, 'E2'), (2, 'E9'), (3, 'E3'), (4, 'E5'), (5, 'S4'), (6, 'S5'), (7, 'E2'), (8, 'E5'), (9, 'E2'), (10, 'E1'), (11, 'S5'), (12, 'S6')]",8863.83,16.22,1.85
"[(1, 'S7'), (2, 'S2'), (3, 'E1'), (4, 'S1'), (5, 'E4'), (6, 'E0'), (7, 'E4'), (8, 'E9'), (9, 'E7'), (10, 'E0'), (11, 'S6'), (12, 'E8')]",8234.59,16.5,1.94
"[(1, 'E4'), (2, 'S4'), (3, 'S1'), (4, 'S2'), (5, 'S2'), (6, 'E2'), (7, 'S7'), (8, 'E1'), (9, 'S9'), (10, 'E8'), (11, 'S6'), (12, 'E0'), (13, 'S4'), (14, 'S0'), (15, 'E0')]",10640.31,17.27,1.52
"[(1, 'S4'), (2, 'E1'), (3, 'E3'), (4, 'S6'), (5, 'E9'), (6, 'S4'), (7, 'E2'), (8, 'S1'), (9, 'S5'), (10, 'S9'), (11, 'S0'), (12, 'E3'), (13, 'S9')]",11487.92,18.35,1.68
"[(1, 'E5'), (2, 'S1'), (3, 'E9'), (4, 'E4'), (5, 'E3'), (6, 'E6'), (7, 'S6'), (8, 'E0'), (9, 'E7'), (10, 'S9'), (11, 'E9'), (12, 'S9'), (13, 'S7'), (14, 'S6')]",13315.25,18.33,1.92
"[(1, 'S7'), (2, 'E4'), (3, 'E9'), (4, 'S0'), (5, 'S7'), (6, 'E0'), (7, 'S3'), (8, 'S1'), (9, 'E9'), (10, 'S7'), (11, 'S1'), (12, 'S9'), (13, 'E5'), (14, 'S6')]",13357.27,17.96,1.8
"[(1, 'E0'), (2, 'S8'), (3, 'E4'), (4, 'E0'), (5, 'E7'), (6, 'E0'), (7, 'S4'), (8, 'E1'), (9, 'S7'), (10, 'E7'), (11, 'E5'), (12, 'E1'), (13, 'S8'), (14, 'E6')]",11482.82,16.97,1.84
"[(1, 'E6'), (2, 'E1'), (3, 'S1'), (4, 'S5'), (5, 'E0'), (6, 'S8'), (7, 'S1'), (8, 'E0'), (9, 'E7'), (10, 'E4'), (11, 'S5'), (12, 'E6'), (13, 'S6')]",9958.78,16.61,1.93
"[(1, 'E0'), (2, 'S9'), (3, 'S1'), (4, 'E3'), (5, 'S0'), (6, 'S0'), (7, 'E6'), (8, 'E6'), (9, 'E5'), (10, 'S6'), (11, 'E4'), (12, 'S6'), (13, 'S0')]",8560.07,17.01,1.83
"[(1, 'E2'), (2, 'E6'), (3, 'E2'), (4, 'S4'), (5, 'E1'), (6, 'S4'), (7, 'S8'), (8, 'E3'), (9, 'E1'), (10, 'S7'), (11, 'E8'), (12, 'S0'), (13, 'S4'), (14, 'S1'), (15, 'S3')]",11798.51,16.45,1.77
"[(1, 'S7'), (2, 'E0'), (3, 'S5'), (4, 'S2'), (5, 'S3'), (6, 'E3'), (7, 'E5'), (8, 'E4'), (9, 'S4'), (10, 'E1'), (11, 'E1'), (12, 'S6')]",8971.67,16.7,1.82
"[(1, 'E2'), (2, 'S9'), (3, 'S6'), (4, 'S6'), (5, 'S9'), (6, 'S1'), (7, 'S9'), (8, 'E9'), (9, 'E9'), (10, 'S8'), (11, 'E8'), (12, 'S6'), (13, 'S8'), (14, 'S3'), (15, 'S8')]",19170.17,19.57,1.85
"[(1, 'E4'), (2, 'E4'), (3, 'S4'), (4, 'S2'), (5, 'E5'), (6, 'E6'), (7, 'S6'), (8, 'E1'), (9, 'S8'), (10, 'E3'), (11, 'E5'), (12, 'S3'), (13, 'S2'), (14, 'E8')]",11683.85,16.28,1.8
"[(1, 'S3'), (2, 'E2'), (3, 'S9'), (4, 'E3'), (5, 'E6'), (6, 'E3'), (7, 'E9'), (8, 'E1'), (9, 'S4'), (10, 'E1'), (11, 'E7'), (12, 'S9'), (13, 'S9'), (14, 'E3'), (15, 'S7')]",13467.84,18.65,1.81
"[(1, 'S3'), (2, 'E0'), (3, 'E1'), (4, 'S8'), (5, 'E6'), (6, 'S7'), (7, 'E3'), (8, 'E1'), (9, 'S2'), (10, 'S6'), (11, 'E4'), (12, 'S0'), (13, 'E7'), (14, 'S5'), (15, 'S9')]",13611.47,17.83,1.76
"[(1, 'S1'), (2, 'E4'), (3, 'S1'), (4, 'S7'), (5, 'E3'), (6, 'S2'), (7, 'E8'), (8, 'S8'), (9, 'E7'), (10, 'S9'), (11, 'E4'), (12, 'E4'), (13, 'S9'), (14, 'S9'), (15, 'S4')]",15874.5,18.35,1.89
"[(1, 'E7'), (2, 'E3'), (3, 'E3'), (4, 'E5'), (5, 'S8'), (6, 'E9'), (7, 'S3'), (8, 'S2'), (9, 'S4'), (10, 'E8'), (11, 'E5')]",9680.94,15.53,1.81
"[(1, 'E2'), (2, 'S1'), (3, 'S2'), (4, 'S4'), (5, 'E1'), (6, 'E1'), (7, 'E8'), (8, 'S1'), (9, 'E5'), (10, 'S3'), (11, 'S7'), (12, 'S9'), (13, 'E4')]",10532.8,16.35,1.81
"[(1, 'E0'), (2, 'S0'), (3, 'E1'), (4, 'S1'), (5, 'S3'), (6, 'S9'), (7, 'E6'), (8, 'E0'), (9, 'E6'), (10, 'S7'), (11, 'E8'), (12, 'S5'), (13, 'E8'), (14, 'S5')]",11491.77,17.12,1.87
"[(1, 'E5'), (2, 'S9'), (3, 'S3'), (4, 'S1'), (5, 'E1'), (6, 'S4'), (7, 'S7'), (8, 'E2'), (9, 'E6'), (10, 'E2'), (11, 'S5')]",10448.51,16.58,1.72
"[(1, 'E8'), (2, 'E6'), (3, 'S7'), (4, 'S4'), (5, 'S9'), (6, 'S5'), (7, 'S6'), (8, 'E9'), (9, 'S8'), (10, 'S4'), (11, 'S4'), (12, 'E0'), (13, 'E0')]",14239.24,17.91,1.88
"[(1, 'S1'), (2, 'S5'), (3, 'E6'), (4, 'S3'), (5, 'E2'), (6, 'E6'), (7, 'S9'), (8, 'E8'), (9, 'S5'), (10, 'E5'), (11, 'E0'), (12, 'S6')]",11140.76,16.88,1.87
"[(1, 'E2'), (2, 'S3'), (3, 'S9'), (4, 'S9'), (5, 'S4'), (6, 'E4'), (7, 'S7'), (8, 'E9'), (9, 'S3'), (10, 'S2'), (11, 'S2'), (12, 'E0'), (13, 'S1'), (14, 'S1'), (15, 'E8')]",12141.98,17.91,1.79
"[(1, 'S4'), (2, 'S1'), (3, 'S9'), (4, 'S5'), (5, 'E7'), (6, 'S0'), (7, 'E6'), (8, 'E0'), (9, 'S6'), (10, 'E2'), (11, 'E0')]",9140.43,15.79,1.92
"[(1, 'S0'), (2, 'E4'), (3, 'E4'), (4, 'S3'), (5, 'E6'), (6, 'E4'), (7, 'S0'), (8, 'S4'), (9, 'E6'), (10, 'E8'), (11, 'S8'), (12, 'S5'), (13, 'S3'), (14, 'E3')]",10895.59,15.62,1.8
"[(1, 'S8'), (2, 'E0'), (3, 'E3'), (4, 'S9'), (5, 'E4'), (6, 'E7'), (7, 'S2'), (8, 'E8'), (9, 'S3'), (10, 'S3'), (11, 'S3'), (12, 'E3'), (13, 'E2'), (14, 'E3'), (15, 'S0')]",10813.43,17.01,1.83
"[(1, 'E6'), (2, 'S7'), (3, 'S6'), (4, 'E0'), (5, 'S6'), (6, 'S8'), (7, 'E5'), (8, 'E5'), (9, 'S8'), (10, 'S4'), (11, 'E0'), (12, 'E1'), (13, 'S8'), (14, 'E5'), (15, 'E9')]",14839.21,18.2,1.83
"[(1, 'S4'), (2, 'E2'), (3, 'S1'), (4, 'S1'), (5, 'S2'), (6, 'S2'), (7, 'E6'), (8, 'S5'), (9, 'E4'), (10, 'S2'), (11, 'E9'), (12, 'S0'), (13, 'S9')]",9858.17,16.09,1.71
"[(1, 'E9'), (2, 'E2'), (3, 'E9'), (4, 'E0'), (5, 'E6'), (6, 'S3'), (7, 'E8'), (8, 'E0'), (9, 'E3'), (10, 'E2'), (11, 'E2'), (12, 'S5'), (13, 'S8'), (14, 'S9'), (15, 'E0')]",10209.32,17.95,1.88
"[(1, 'E9'), (2, 'S8'), (3, 'E6'), (4, 'S0'), (5, 'S4'), (6, 'S3'), (7, 'E4'), (8, 'E1'), (9, 'S9'), (10, 'S2'), (11, 'E1'), (12, 'E7'), (13, 'E4'), (14, 'E0')]",10885.13,16.93,1.84
"[(1, 'S8'), (2, 'S3'), (3, 'E3'), (4, 'S7'), (5, 'E6'), (6, 'S8'), (7, 'S8'), (8, 'E6'), (9, 'E5'), (10, 'E6'), (11, 'S8')]",13631.04,17.45,1.89
"[(1, 'S7'), (2, 'E7'), (3, 'E7'), (4, 'E2'), (5, 'S7'), (6, 'E3'), (7, 'S3'), (8, 'E8'), (9, 'S1'), (10, 'E4'), (11, 'E2'), (12, 'S7'), (13, 'S0'), (14, 'E2'), (15, 'S7')]",12089.84,18.41,1.85
"[(1, 'E8'), (2, 'S8'), (3, 'E6'), (4, 'S6'), (5, 'E5'), (6, 'S6'), (7, 'S4'), (8, 'S2'), (9, 'E0'), (10, 'E4'), (11, 'S7'), (12, 'S2')]",12644.37,17.46,1.82
"[(1, 'S3'), (2, 'S9'), (3, 'S3'), (4, 'S9'), (5, 'S7'), (6, 'E4'), (7, 'E6'), (8, 'E3'), (9, 'S2'), (10, 'S6'), (11, 'S7'), (12, 'E4'), (13, 'S1')]",13595.39,17.74,1.9
"[(1, 'S8'), (2, 'E9'), (3, 'E7'), (4, 'E6'), (5, 'S8'), (6, 'E6'), (7, 'S8'), (8, 'E7'), (9, 'E9'), (10, 'E3'), (11, 'S3'), (12, 'S4'), (13, 'E9'), (14, 'E1'), (15, 'S8')]",15422.09,18.18,1.85
"[(1, 'E8'), (2, 'E0'), (3, 'S9'), (4, 'S7'), (5, 'E3'), (6, 'E4'), (7, 'E4'), (8, 'E3'), (9, 'E5'), (10, 'S7'), (11, 'S9'), (12, 'E9'), (13, 'S6'), (14, 'S6')]",14545.9,18.37,1.88
"[(1, 'S7'), (2, 'E9'), (3, 'S3'), (4, 'E2'), (5, 'S9'), (6, 'S1'), (7, 'E6'), (8, 'S6'), (9, 'E5'), (10, 'S1'), (11, 'E6'), (12, 'E6')]",10805.96,17.26,1.87
"[(1, 'S6'), (2, 'S4'), (3, 'S6'), (4, 'S6'), (5, 'E8'), (6, 'E6'), (7, 'S2'), (8, 'E7'), (9, 'E3'), (10, 'E8'), (11, 'E5')]",9986.47,17.01,1.93
"[(1, 'S7'), (2, 'S1'), (3, 'E8'), (4, 'S9'), (5, 'E2'), (6, 'E6'), (7, 'E1'), (8, 'E0'), (9, 'E7'), (10, 'S6'), (11, 'E3')]",9555.35,15.53,1.8
"[(1, 'E0'), (2, 'S4'), (3, 'S6'), (4, 'E9'), (5, 'E8'), (6, 'S3'), (7, 'S3'), (8, 'S3'), (9, 'E9'), (10, 'S7'), (11, 'S9'), (12, 'E3'), (13, 'S5'), (14, 'S5'), (15, 'E9')]",16655.62,18.13,1.96
"[(1, 'S6'), (2, 'E1'), (3, 'E5'), (4, 'S3'), (5, 'E9'), (6, 'E4'), (7, 'E3'), (8, 'E5'), (9, 'E6'), (10, 'E1'), (11, 'E8'), (12, 'S7'), (13, 'S1'), (14, 'E5')]",10532.73,15.65,1.73
"[(1, 'S8'), (2, 'E7'), (3, 'E7'), (4, 'S7'), (5, 'E2'), (6, 'S9'), (7, 'E0'), (8, 'S5'), (9, 'S8'), (10, 'S2'), (11, 'E4'), (12, 'E5'), (13, 'S3'), (14, 'S2'), (15, 'S9')]",14720.02,19.16,1.66
"[(1, 'S4'), (2, 'S4'), (3, 'E5'), (4, 'E1'), (5, 'E1'), (6, 'S6'), (7, 'S2'), (8, 'E2'), (9, 'S6'), (10, 'S3'), (11, 'E5'), (12, 'S3')]",10374.78,16.02,1.46
"[(1, 'E8'), (2, 'S4'), (3, 'S3'), (4, 'E7'), (5, 'E5'), (6, 'E1'), (7, 'E2'), (8, 'S4'), (9, 'S6'), (10, 'E1'), (11, 'S0'), (12, 'S2')]",8686.05,15.21,1.88
"[(1, 'E5'), (2, 'E5'), (3, 'S4'), (4, 'E5'), (5, 'S2'), (6, 'E4'), (7, 'S6'), (8, 'E0'), (9, 'E6'), (10, 'S8'), (11, 'E2'), (12, 'S8')]",10404.77,17.82,1.79
"[(1, 'E9'), (2, 'E6'), (3, 'E1'), (4, 'E8'), (5, 'S6'), (6, 'E3'), (7, 'S2'), (8, 'E1'), (9, 'E0'), (10, 'S5'), (11, 'E5'), (12, 'S7'), (13, 'E4'), (14, 'E0')]",10487.61,16.21,1.85
"[(1, 'E9'), (2, 'S4'), (3, 'S1'), (4, 'S9'), (5, 'E7'), (6, 'E5'), (7, 'S1'), (8, 'S4'), (9, 'E9'), (10, 'S6'), (11, 'S8')]",11561.05,17.77,1.97
"[(1, 'S5'), (2, 'E5'), (3, 'S9'), (4, 'S7'), (5, 'E6'), (6, 'E1'), (7, 'S6'), (8, 'E5'), (9, 'S8'), (10, 'E0'), (11, 'E0'), (12, 'S1')]",11943.2,17.02,1.86
"[(1, 'E2'), (2, 'S7'), (3, 'E0'), (4, 'E5'), (5, 'S2'), (6, 'S4'), (7, 'E0'), (8, 'E2'), (9, 'S1'), (10, 'E0'), (11, 'S2'), (12, 'S5'), (13, 'E1')]",7348.51,16.68,1.41
"[(1, 'E4'), (2, 'E2'), (3, 'S6'), (4, 'S7'), (5, 'S6'), (6, 'S4'), (7, 'S0'), (8, 'S7'), (9, 'S2'), (10, 'S0'), (11, 'S5')]",9524.74,17.4,1.85
"[(1, 'S6'), (2, 'S6'), (3, 'E8'), (4, 'E6'), (5, 'S2'), (6, 'E3'), (7, 'E9'), (8, 'E8'), (9, 'S2'), (10, 'E2'), (11, 'E7'), (12, 'S0'), (13, 'S2'), (14, 'S8'), (15, 'S9')]",12090.88,18.65,1.94
"[(1, 'E7'), (2, 'S6'), (3, 'S9'), (4, 'E2'), (5, 'S7'), (6, 'E9'), (7, 'E3'), (8, 'E3'), (9, 'S3'), (10, 'S8'), (11, 'S4'), (12, 'E6')]",12984.61,17.31,1.92
"[(1, 'S1'), (2, 'E7'), (3, 'S2'), (4, 'E5'), (5, 'E7'), (6, 'E7'), (7, 'E4'), (8, 'E3'), (9, 'S9'), (10, 'E3'), (11, 'S7'), (12, 'S4'), (13, 'E6'), (14, 'S8'), (15, 'E5')]",12853.01,16.65,1.84
"[(1, 'S3'), (2, 'S1'), (3, 'E5'), (4, 'S9'), (5, 'E4'), (6, 'S5'), (7, 'S7'), (8, 'S8'), (9, 'E4'), (10, 'S0'), (11, 'S6'), (12, 'E5'), (13, 'S4'), (14, 'S4'), (15, 'E8')]",15501.41,18.61,1.76
"[(1, 'E7'), (2, 'S5'), (3, 'E5'), (4, 'S2'), (5, 'S5'), (6, 'E2'), (7, 'S4'), (8, 'S7'), (9, 'E0'), (10, 'E1'), (11, 'E3'), (12, 'E7'), (13, 'E6'), (14, 'S3')]",10614.32,15.52,1.73
"[(1, 'S7'), (2, 'S3'), (3, 'S4'), (4, 'S7'), (5, 'E0'), (6, 'S4'), (7, 'S0'), (8, 'S0'), (9, 'S4'), (10, 'E3'), (11, 'E7'), (12, 'E0'), (13, 'S9'), (14, 'S4')]",10981.74,18.54,1.99
"[(1, 'E5'), (2, 'E7'), (3, 'E6'), (4, 'E1'), (5, 'E3'), (6, 'S8'), (7, 'E0'), (8, 'S8'), (9, 'E3'), (10, 'S9'), (11, 'S6'), (12, 'S2'), (13, 'S2'), (14, 'E9')]",11873.73,18.19,1.83
"[(1, 'S8'), (2, 'S3'), (3, 'E4'), (4, 'E6'), (5, 'S1'), (6, 'E7'), (7, 'E8'), (8, 'E2'), (9, 'S4'), (10, 'S3'), (11, 'S2'), (12, 'S5')]",9976.29,16.17,1.97
"[(1, 'S7'), (2, 'E7'), (3, 'E8'), (4, 'S8'), (5, 'S1'), (6, 'E4'), (7, 'E5'), (8, 'S2'), (9, 'E3'), (10, 'S6'), (11, 'E4'), (12, 'S4'), (13, 'S6'), (14, 'S6'), (15, 'S7')]",14789.44,18.46,1.89
"[(1, 'S0'), (2, 'S0'), (3, 'S5'), (4, 'E5'), (5, 'S9'), (6, 'E8'), (7, 'E5'), (8, 'S6'), (9, 'S3'), (10, 'E0'), (11, 'S0'), (12, 'S9'), (13, 'S7'), (14, 'S2')]",11409.79,18.07,2.01
"[(1, 'E8'), (2, 'S6'), (3, 'S5'), (4, 'E5'), (5, 'S7'), (6, 'S0'), (7, 'S1'), (8, 'E6'), (9, 'S9'), (10, 'E8'), (11, 'E2'), (12, 'S6'), (13, 'S9')]",13806.25,18.7,1.89
"[(1, 'S4'), (2, 'S4'), (3, 'S7'), (4, 'E2'), (5, 'E1'), (6, 'S8'), (7, 'S9'), (8, 'S9'), (9, 'E9'), (10, 'S0'), (11, 'E8')]",11342.74,18.37,1.85
"[(1, 'S2'), (2, 'S6'), (3, 'E3'), (4, 'S6'), (5, 'S8'), (6, 'E2'), (7, 'E4'), (8, 'S7'), (9, 'S2'), (10, 'E1'), (11, 'S2'), (12, 'S4')]",10707.34,16.81,1.19
"[(1, 'S3'), (2, 'E1'), (3, 'S2'), (4, 'E5'), (5, 'E0'), (6, 'S0'), (7, 'S8'), (8, 'E1'), (9, 'E7'), (10, 'E7'), (11, 'S8'), (12, 'E1'), (13, 'E6'), (14, 'E5'), (15, 'E8')]",10496.43,16.8,1.8
"[(1, 'E8'), (2, 'S4'), (3, 'E5'), (4, 'E1'), (5, 'S7'), (6, 'S2'), (7, 'S3'), (8, 'S2'), (9, 'S0'), (10, 'E7'), (11, 'S5'), (12, 'E7'), (13, 'S1'), (14, 'S6'), (15, 'E4')]",12358.54,16.72,1.91
"[(1, 'S8'), (2, 'S3'), (3, 'S4'), (4, 'S1'), (5, 'E9'), (6, 'S4'), (7, 'S2'), (8, 'E1'), (9, 'E0'), (10, 'E6'), (11, 'S6'), (12, 'S5'), (13, 'S1'), (14, 'S3')]",11696.43,17.6,1.89
"[(1, 'E7'), (2, 'S5'), (3, 'S0'), (4, 'E3'), (5, 'S1'), (6, 'S3'), (7, 'S3'), (8, 'S7'), (9, 'E4'), (10, 'S1'), (11, 'S7'), (12, 'S6'), (13, 'S2')]",10301.16,16.92,1.62
"[(1, 'E6'), (2, 'S3'), (3, 'E9'), (4, 'E3'), (5, 'E1'), (6, 'E0'), (7, 'S2'), (8, 'E5'), (9, 'S8'), (10, 'S3'), (11, 'E3'), (12, 'E2'), (13, 'E4')]",9066.9,15.84,1.81
"[(1, 'S9'), (2, 'E5'), (3, 'E2'), (4, 'S7'), (5, 'S8'), (6, 'E5'), (7, 'S7'), (8, 'E7'), (9, 'S0'), (10, 'E6'), (11, 'E1'), (12, 'S0'), (13, 'E7'), (14, 'S0'), (15, 'S8')]",13632.2,17.71,1.85
"[(1, 'E3'), (2, 'S8'), (3, 'E7'), (4, 'S8'), (5, 'S8'), (6, 'S3'), (7, 'S7'), (8, 'E2'), (9, 'S9'), (10, 'E0'), (11, 'S1'), (12, 'S7'), (13, 'S3'), (14, 'E4')]",13973.16,18.87,1.45
"[(1, 'E7'), (2, 'S4'), (3, 'E2'), (4, 'S3'), (5, 'E9'), (6, 'S2'), (7, 'S2'), (8, 'E5'), (9, 'E3'), (10, 'E7'), (11, 'S5'), (12, 'S1'), (13, 'S2'), (14, 'S9'), (15, 'S0')]",10895.0,17.26,1.91
"[(1, 'S8'), (2, 'E6'), (3, 'E6'), (4, 'E1'), (5, 'S8'), (6, 'S8'), (7, 'S5'), (8, 'S3'), (9, 'E0'), (10, 'E6'), (11, 'S1'), (12, 'S0'), (13, 'E6'), (14, 'S8'), (15, 'E4')]",14117.74,17.83,1.89
"[(1, 'E0'), (2, 'E9'), (3, 'S9'), (4, 'S1'), (5, 'S9'), (6, 'S6'), (7, 'S1'), (8, 'E9'), (9, 'E6'), (10, 'S9'), (11, 'S5'), (12, 'E1'), (13, 'E3'), (14, 'S6'), (15, 'S6')]",15129.68,18.59,1.83
"[(1, 'S6'), (2, 'E0'), (3, 'S1'), (4, 'E0'), (5, 'S2'), (6, 'E7'), (7, 'E7'), (8, 'E8'), (9, 'S0'), (10, 'S4'), (11, 'S2'), (12, 'E3'), (13, 'E0'), (14, 'E3')]",7290.98,16.32,1.95
"[(1, 'E5'), (2, 'E8'), (3, 'E0'), (4, 'S2'), (5, 'S6'), (6, 'S6'), (7, 'E5'), (8, 'E5'), (9, 'S4'), (10, 'E2'), (11, 'E3')]",8875.2,14.96,1.87
"[(1, 'E9'), (2, 'S2'), (3, 'S6'), (4, 'S3'), (5, 'S6'), (6, 'E7'), (7, 'E9'), (8, 'S3'), (9, 'E6'), (10, 'S6'), (11, 'S6'), (12, 'E4'), (13, 'E5')]",13505.84,16.65,1.9
"[(1, 'S7'), (2, 'S3'), (3, 'S2'), (4, 'E9'), (5, 'S5'), (6, 'S8'), (7, 'E9'), (8, 'S0'), (9, 'S0'), (10, 'E0'), (11, 'S0'), (12, 'E7'), (13, 'E0')]",9314.69,17.05,2.0
"[(1, 'S9'), (2, 'S4'), (3, 'E8'), (4, 'S5'), (5, 'E5'), (6, 'E0'), (7, 'E5'), (8, 'S5'), (9, 'S9'), (10, 'E1'), (11, 'E7')]",11002.79,18.21,1.92
"[(1, 'S8'), (2, 'S2'), (3, 'S3'), (4, 'S5'), (5, 'S5'), (6, 'S7'), (7, 'S1'), (8, 'S8'), (9, 'E6'), (10, 'E2'), (11, 'S9'), (12, 'S6'), (13, 'E7')]",13590.21,18.85,1.86
"[(1, 'E6'), (2, 'S3'), (3, 'S9'), (4, 'E0'), (5, 'E2'), (6, 'E3'), (7, 'E6'), (8, 'E5'), (9, 'E6'), (10, 'S5'), (11, 'S8'), (12, 'E9'), (13, 'S7'), (14, 'S5')]",12947.25,17.67,1.86
"[(1, 'S4'), (2, 'S7'), (3, 'E9'), (4, 'S8'), (5, 'S2'), (6, 'S3'), (7, 'E2'), (8, 'E7'), (9, 'S5'), (10, 'S7'), (11, 'E7'), (12, 'S6')]",14061.67,17.55,1.91
"[(1, 'E1'), (2, 'E1'), (3, 'E5'), (4, 'S5'), (5, 'S0'), (6, 'S4'), (7, 'E4'), (8, 'S9'), (9, 'S7'), (10, 'S3'), (11, 'E4')]",9815.14,16.55,1.73
"[(1, 'S3'), (2, 'S1'), (3, 'S2'), (4, 'S8'), (5, 'S0'), (6, 'E4'), (7, 'S9'), (8, 'S3'), (9, 'E2'), (10, 'S6'), (11, 'E5'), (12, 'S4'), (13, 'E7')]",11064.43,17.99,1.75
"[(1, 'S6'), (2, 'S6'), (3, 'E3'), (4, 'E1'), (5, 'S7'), (6, 'E0'), (7, 'S5'), (8, 'S0'), (9, 'E8'), (10, 'E9'), (11, 'S5'), (12, 'S3'), (13, 'S1')]",10932.11,17.8,1.82
"[(1, 'S8'), (2, 'S6'), (3, 'S2'), (4, 'E8'), (5, 'E1'), (6, 'S7'), (7, 'S0'), (8, 'S9'), (9, 'S4'), (10, 'E8'), (11, 'E7'), (12, 'E8'), (13, 'E7'), (14, 'S4'), (15, 'E3')]",13610.08,18.47,1.93
"[(1, 'S7'), (2, 'E7'), (3, 'E4'), (4, 'S8'), (5, 'E1'), (6, 'S3'), (7, 'S4'), (8, 'S5'), (9, 'E9'), (10, 'E3'), (11, 'E0'), (12, 'E5'), (13, 'S2'), (14, 'E3')]",12193.96,16.65,1.87
"[(1, 'S2'), (2, 'E2'), (3, 'E9'), (4, 'E8'), (5, 'E8'), (6, 'S8'), (7, 'S6'), (8, 'S9'), (9, 'E3'), (10, 'S7'), (11, 'S0'), (12, 'S4'), (13, 'E8'), (14, 'E7')]",13440.57,17.58,1.9
"[(1, 'E8'), (2, 'E6'), (3, 'S9'), (4, 'E1'), (5, 'S8'), (6, 'E6'), (7, 'S6'), (8, 'S3'), (9, 'E6'), (10, 'S5'), (11, 'S9'), (12, 'E3')]",13574.03125555,17.38681822,1.86336767
"[(1, 'E9'), (2, 'E2'), (3, 'S0'), (4, 'E4'), (5, 'S1'), (6, 'S6'), (7, 'S6'), (8, 'E5'), (9, 'E1'), (10, 'S8'), (11, 'E2'), (12, 'S5'), (13, 'S6'), (14, 'S2'), (15, 'E9'), (16, 'E0')]",13296.69106378,16.96245553,1.8519037
"[(1, 'S9'), (2, 'S1'), (3, 'E1'), (4, 'S3'), (5, 'E4'), (6, 'E4'), (7, 'E6'), (8, 'E8'), (9, 'S4'), (10, 'E0'), (11, 'E0'), (12, 'S7'), (13, 'E6')]",9183.82821125,17.484598,1.85633184
"[(1, 'E1'), (2, 'S9'), (3, 'S3'), (4, 'S0'), (5, 'E3'), (6, 'E2'), (7, 'S8'), (8, 'E7'), (9, 'S4'), (10, 'E3'), (11, 'E0'), (12, 'S8'), (13, 'S2'), (14, 'E1'), (15, 'S7'), (16, 'S1'), (17, 'E5'), (18, 'E4')]",13399.21730467,18.36806054,1.72536796
"[(1, 'E2'), (2, 'E9'), (3, 'E6'), (4, 'S9'), (5, 'S2'), (6, 'S7'), (7, 'S3'), (8, 'E6'), (9, 'S7'), (10, 'S5'), (11, 'S1'), (12, 'E6')]",12388.70918441,17.09217945,1.94981352
"[(1, 'E5'), (2, 'E6'), (3, 'S6'), (4, 'E8'), (5, 'S9'), (6, 'E7'), (7, 'E0'), (8, 'E1'), (9, 'S9'), (10, 'S6'), (11, 'E7'), (12, 'S5'), (13, 'E4')]",12675.86545991,18.19012309,1.84514496
"[(1, 'S9'), (2, 'S3'), (3, 'S8'), (4, 'S8'), (5, 'E3'), (6, 'E2'), (7, 'S0'), (8, 'S5'), (9, 'E1'), (10, 'E4'), (11, 'S9')]",10910.71255639,18.28022317,1.48220475
